hauljoin,species_code,year,stratum,survey,lat_mid,long_mid,numcpue
-22553,21720,2023,20,98,59.3197,-169.24772,649.3541543872782
-22553,21740,2023,20,98,59.3197,-169.24772,14143.745175247903
-22533,21720,2023,32,98,57.164595,-168.630305,511.22631516599284
-22533,21740,2023,32,98,57.164595,-168.630305,16543.283558771527
-22468,21720,2023,50,98,55.65442,-166.98031,0
-22468,21740,2023,50,98,55.65442,-166.98031,18.859635184874875
-22441,21720,2023,31,98,56.998665,-166.467855,1500.6466632775139
-22441,21740,2023,31,98,56.998665,-166.467855,4078.6806745491403
-22399,21720,2023,31,98,57.66202,-165.887355,1567.536454945272
-22399,21740,2023,31,98,57.66202,-165.887355,8294.05364768511
-22367,21720,2023,50,98,55.691825,-166.388125,0
-22367,21740,2023,50,98,55.691825,-166.388125,53.438001515644224
-22344,21720,2023,31,98,56.344285,-165.19915,3261.382143151645
-22344,21740,2023,31,98,56.344285,-165.19915,1127.3913581264947
-22302,21720,2023,31,98,55.688175,-164.01396,735.0012856563029
-22302,21740,2023,31,98,55.688175,-164.01396,3317.4382352595294
-22540,21720,2023,41,98,58.32471,-169.121975,601.9134105023778
-22540,21740,2023,41,98,58.32471,-169.121975,7002.259342177662
-22520,21720,2023,32,98,56.81727,-168.60692,815.6160312076178
-22520,21740,2023,32,98,56.81727,-168.60692,1810.2697278022736
-22497,21720,2023,42,98,57.832345,-168.7359,841.7504874787511
-22497,21740,2023,42,98,57.832345,-168.7359,4048.4190112073265
-22490,21720,2023,32,98,57.007115,-168.33055,3569.6089980107545
-22490,21740,2023,32,98,57.007115,-168.33055,5983.151445529389
-22455,21720,2023,31,98,57.337645,-167.117155,205.5375431587733
-22455,21740,2023,31,98,57.337645,-167.117155,1294.8865219002719
-22421,21720,2023,10,98,58.329245,-166.54905,543.7321448181028
-22421,21740,2023,10,98,58.329245,-166.54905,7753.217620554428
-22375,21720,2023,10,98,58.335605,-165.292095,1106.2933175294552
-22375,21740,2023,10,98,58.335605,-165.292095,5900.231026823762
-22319,21720,2023,50,98,55.00312,-165.17824,1504.0660189047278
-22319,21740,2023,50,98,55.00312,-165.17824,19512.20781281809
-22552,21720,2023,41,98,58.989185,-169.188445,514.9430022464388
-22552,21740,2023,41,98,58.989185,-169.188445,12551.735679756946
-22532,21720,2023,32,98,56.99501,-168.95773,4557.454691937584
-22532,21740,2023,32,98,56.99501,-168.95773,4284.786462505421
-22467,21720,2023,50,98,55.991455,-167.01451,0
-22467,21740,2023,50,98,55.991455,-167.01451,0
-22440,21720,2023,31,98,57.33885,-166.485375,1647.160701718581
-22440,21740,2023,31,98,57.33885,-166.485375,7110.9132732728995
-22397,21720,2023,31,98,57.321575,-165.860855,828.3048327445466
-22397,21740,2023,31,98,57.321575,-165.860855,6710.959563256837
-22343,21720,2023,31,98,56.006425,-165.17988,1039.680724061381
-22343,21740,2023,31,98,56.006425,-165.17988,26954.6854386284
-22301,21720,2023,31,98,56.013935,-164.04959,706.0418304450096
-22301,21740,2023,31,98,56.013935,-164.04959,7641.864517757752
-22539,21720,2023,42,98,57.995325,-169.075015,1236.2074568033795
-22539,21740,2023,42,98,57.995325,-169.075015,10203.617103773926
-22519,21720,2023,32,98,56.67819,-168.908515,255.29872503816716
-22519,21740,2023,32,98,56.67819,-168.908515,34799.18005904863
-23008,21720,2023,82,98,61.670335,-175.79393,432.1927122499819
-23008,21740,2023,82,98,61.670335,-175.79393,4754.119834749801
-22947,21720,2023,90,98,61.008085,-175.53123,313.24589067334165
-22947,21740,2023,90,98,61.008085,-175.53123,23201.078969205508
-22927,21720,2023,62,98,60.351475,-174.70663,948.0642177480919
-22927,21740,2023,62,98,60.351475,-174.70663,13870.59170748839
-22908,21720,2023,61,98,59.333355,-176.372995,582.0035199572887
-22908,21740,2023,61,98,59.333355,-176.372995,67434.80784571785
-22873,21720,2023,62,98,59.320015,-174.43518,722.2567460946856
-22873,21740,2023,62,98,59.320015,-174.43518,10813.215284389007
-22988,21720,2023,82,98,61.65186,-173.668495,19.97904677490435
-22988,21740,2023,82,98,61.65186,-173.668495,599.3714032471305
-22915,21720,2023,61,98,60.3349,-176.02672,584.7265450297717
-22915,21740,2023,61,98,60.3349,-176.02672,8575.98932710332
-22888,21720,2023,61,98,59.002595,-173.726025,767.6084582776018
-22888,21740,2023,61,98,59.002595,-173.726025,26695.71638232104
-23007,21720,2023,90,98,61.66602,-176.4631,262.67402153926975
-23007,21740,2023,90,98,61.66602,-176.4631,4409.171075837742
-22926,21720,2023,41,98,60.65801,-174.826895,620.8171474662668
-22926,21740,2023,41,98,60.65801,-174.826895,11659.722050850822
-22907,21720,2023,61,98,60.00591,-176.687895,271.9072650651161
-22907,21740,2023,61,98,60.00591,-176.687895,17067.409868702674
-22872,21720,2023,62,98,59.66642,-174.459265,333.01863072729606
-22872,21740,2023,62,98,59.66642,-174.459265,2897.2620873274755
-22987,21720,2023,82,98,61.981035,-173.73251,19.864409513542462
-22987,21740,2023,82,98,61.981035,-173.73251,3019.390246058454
-22946,21720,2023,90,98,61.006015,-176.273425,210.66531457837493
-22946,21740,2023,90,98,61.006015,-176.273425,87713.37643354156
-22914,21720,2023,61,98,60.330905,-175.40158,600.9172711377496
-22914,21740,2023,61,98,60.330905,-175.40158,14945.394066038869
-22879,21720,2023,61,98,58.99932,-175.71156,351.0065522393107
-22879,21740,2023,61,98,58.99932,-175.71156,107720.01080944178
-23006,21720,2023,90,98,61.338885,-177.00921,490.15820530043607
-23006,21740,2023,90,98,61.338885,-177.00921,11477.871307451876
-22925,21720,2023,61,98,60.6681,-175.448335,282.2537396604407
-22925,21740,2023,61,98,60.6681,-175.448335,11028.056828161503
-22906,21720,2023,61,98,60.0046,-175.917315,183.788806240651
-22906,21740,2023,61,98,60.0046,-175.917315,15193.207982560485
-22945,21720,2023,61,98,60.666555,-176.81864,445.65508674463564
-22945,21740,2023,61,98,60.666555,-176.81864,15638.442134857214
-22913,21720,2023,61,98,60.012225,-175.268545,512.3607827075556
-22913,21740,2023,61,98,60.012225,-175.268545,6207.4479443415385
-22952,21720,2023,82,98,61.32351,-173.582735,40.42048623419711
-22952,21740,2023,82,98,61.32351,-173.582735,4830.248104986554
-22924,21720,2023,61,98,60.672835,-176.20668,319.7912402783463
-22924,21740,2023,61,98,60.672835,-176.20668,15689.757726156366
-22905,21720,2023,61,98,59.68665,-175.87847,187.45136418146842
-22905,21740,2023,61,98,59.68665,-175.87847,20973.724858970967
-22878,21720,2023,61,98,58.99861,-176.2925,60.10229410456597
-22878,21740,2023,61,98,58.99861,-176.2925,72623.60537635055
-23005,21720,2023,90,98,61.336435,-176.332635,176.1128443441497
-23005,21740,2023,90,98,61.336435,-176.332635,6320.494302573373
-22931,21720,2023,90,98,61.00312,-176.94303,392.88201184539264
-22931,21740,2023,90,98,61.00312,-176.94303,18465.454556733454
-22912,21720,2023,61,98,59.657065,-175.120825,136.47716941671413
-22912,21740,2023,61,98,59.657065,-175.120825,5810.028069454402
-23019,21720,2023,82,98,62.00608,-175.839895,16.60558027203926
-23019,21740,2023,82,98,62.00608,-175.839895,3835.8890428410687
-22951,21720,2023,41,98,61.013605,-173.50151,199.11432752431222
-22951,21740,2023,41,98,61.013605,-173.50151,8283.156025011387
-22923,21720,2023,61,98,60.335525,-176.72817,402.9184186902573
-22923,21740,2023,61,98,60.335525,-176.72817,11684.634142017461
-22877,21720,2023,61,98,59.00147,-176.935745,138.83305816621206
-22877,21740,2023,61,98,59.00147,-176.935745,82288.33690451625
-23004,21720,2023,90,98,61.33503,-175.645655,92.14466712739001
-23004,21740,2023,90,98,61.33503,-175.645655,6136.834830684174
-22930,21720,2023,90,98,61.01193,-177.620935,316.0226451714805
-22930,21740,2023,90,98,61.01193,-177.620935,25218.607084684147
-22911,21720,2023,61,98,59.66877,-176.528785,56.478955094147594
-22911,21740,2023,61,98,59.66877,-176.528785,9149.59072525191
-22904,21720,2023,61,98,59.33743,-175.76101,235.4872927845623
-22904,21740,2023,61,98,59.33743,-175.76101,29050.568755331915
-23018,21720,2023,82,98,62.00902,-175.202335,18.453405676588677
-23018,21740,2023,82,98,62.00902,-175.202335,2029.8746244247543
-22950,21720,2023,41,98,61.001515,-174.171245,542.3079286503785
-22950,21740,2023,41,98,61.001515,-174.171245,5123.874912075989
-22922,21720,2023,61,98,60.34304,-177.38637,328.8974725647604
-22922,21740,2023,61,98,60.34304,-177.38637,20083.301918485682
-22876,21720,2023,61,98,59.0016,-177.59028,417.7847948743123
-22876,21740,2023,61,98,59.0016,-177.59028,322.8337051301504
-23003,21720,2023,82,98,61.337885,-175.004705,277.71512730220746
-23003,21740,2023,82,98,61.337885,-175.004705,2110.634967496777
-22929,21720,2023,61,98,60.674615,-177.50002,513.3449520407479
-22929,21740,2023,61,98,60.674615,-177.50002,21028.809285383493
-22891,21720,2023,61,98,59.34403,-175.101695,275.1134800780171
-22891,21740,2023,61,98,59.34403,-175.101695,20358.397525773267
-23010,21720,2023,82,98,61.99781,-174.50925,0
-23010,21740,2023,82,98,61.99781,-174.50925,2650.0617380991425
-22949,21720,2023,41,98,60.670605,-174.134955,1356.6579982955757
-22949,21740,2023,41,98,60.670605,-174.134955,7995.62267080584
-22921,21720,2023,61,98,60.00095,-177.20138,157.52311597578372
-22921,21740,2023,61,98,60.00095,-177.20138,15988.596271542048
-22910,21720,2023,61,98,59.66784,-177.11731,99.0480786307039
-22910,21740,2023,61,98,59.66784,-177.11731,34171.587127592844
-22875,21720,2023,43,98,59.502175,-173.50622,1239.0166638995295
-22875,21740,2023,43,98,59.502175,-173.50622,16508.074963131967
-22990,21720,2023,82,98,61.33355,-174.3428,297.82810640373714
-22990,21740,2023,82,98,61.33355,-174.3428,12032.25549871098
-22928,21720,2023,61,98,60.666715,-178.18552,99.23507618574504
-22928,21740,2023,61,98,60.666715,-178.18552,31100.272876612496
-22890,21720,2023,61,98,59.01067,-175.03026500000001,501.9459608324874
-22890,21740,2023,61,98,59.01067,-175.03026500000001,82214.5655013545
-23009,21720,2023,82,98,61.67652,-175.10692,677.1787109672199
-23009,21740,2023,82,98,61.67652,-175.10692,15595.02737315686
-22948,21720,2023,82,98,61.00411,-174.859045,192.38316570346828
-22948,21740,2023,82,98,61.00411,-174.859045,7090.693821642117
-22909,21720,2023,61,98,59.33919,-177.0702,95.36280253729902
-22909,21740,2023,61,98,59.33919,-177.0702,23802.555513309835
-22874,21720,2023,62,98,59.3468,-173.804435,818.2114863177896
-22874,21740,2023,62,98,59.3468,-173.804435,5571.630597306853
-22989,21720,2023,82,98,61.65736,-174.450725,0
-22989,21740,2023,82,98,61.65736,-174.450725,923.5660733223121
-22920,21720,2023,61,98,60.002965,-177.91547,125.60756378603304
-22920,21740,2023,61,98,60.002965,-177.91547,15931.226006861858
-22889,21720,2023,61,98,59.004485,-174.38614,755.7048848763758
-22889,21740,2023,61,98,59.004485,-174.38614,35861.63180958802
-21378,21720,2022,42,98,58.001725,-168.435235,325.9589866179575
-21378,21740,2022,42,98,58.001725,-168.435235,38503.90529424623
-21338,21720,2022,32,98,57.17265,-168.625935,348.2947081331322
-21338,21740,2022,32,98,57.17265,-168.625935,47470.519926145134
-21284,21720,2022,31,98,57.34668,-167.10946,343.8966121261685
-21284,21740,2022,31,98,57.34668,-167.10946,16249.114922961464
-21262,21720,2022,20,98,59.33716,-165.93213,158.50967931431248
-21262,21740,2022,20,98,59.33716,-165.93213,815.1926364736071
-21229,21720,2022,50,98,55.006,-166.91978,167.6727028839705
-21229,21740,2022,50,98,55.006,-166.91978,119.76621634569321
-21165,21720,2022,31,98,56.34063,-166.453415,335.35624825207884
-21165,21740,2022,31,98,56.34063,-166.453415,1518.9665362005924
-21393,21720,2022,42,98,56.65411,-170.101085,174.35966027298832
-21393,21740,2022,42,98,56.65411,-170.101085,13135.094407231787
-21386,21720,2022,42,98,56.99578,-169.550695,454.56840837169545
-21386,21740,2022,42,98,56.99578,-169.550695,15207.379480071266
-21355,21720,2022,42,98,57.50574,-169.3644,982.7412215104855
-21355,21740,2022,42,98,57.50574,-169.3644,44428.0927224532
-21324,21720,2022,50,98,55.348255,-167.553345,164.60295709212417
-21324,21740,2022,50,98,55.348255,-167.553345,91.44608727340231
-21296,21720,2022,50,98,56.3446,-167.039125,127.39691842141968
-21296,21740,2022,50,98,56.3446,-167.039125,2238.545852262089
-21276,21720,2022,20,98,59.000205,-167.24008,576.1295249789022
-21276,21740,2022,20,98,59.000205,-167.24008,2051.0211089248915
-21242,21720,2022,10,98,58.6501,-165.298885,293.3538055175744
-21242,21740,2022,10,98,58.6501,-165.298885,6115.2985611740505
-21164,21720,2022,31,98,56.65988,-166.42789,43.7845125947464
-21164,21740,2022,31,98,56.65988,-166.42789,853.7979955975549
-21427,21720,2022,41,98,59.99996,-169.97629,1857.2865044170467
-21427,21740,2022,41,98,59.99996,-169.97629,13420.392806110272
-21407,21720,2022,42,98,57.99944,-169.080175,1574.1038762852836
-21407,21740,2022,42,98,57.99944,-169.080175,159650.45852939587
-21400,21720,2022,42,98,57.664835,-169.652625,376.6123717164109
-21400,21740,2022,42,98,57.664835,-169.652625,78565.52532195127
-21377,21720,2022,42,98,57.826765,-168.73237,834.1900166879713
-21377,21740,2022,42,98,57.826765,-168.73237,40378.76914111061
-21337,21720,2022,32,98,57.003545,-168.345345,1244.6025089630828
-21337,21740,2022,32,98,57.003545,-168.345345,124971.42692677525
-21283,21720,2022,31,98,57.68364,-166.505625,880.611144134029
-21283,21740,2022,31,98,57.68364,-166.505625,7296.492337110526
-21261,21720,2022,20,98,59.00776,-165.93107,354.68985587958025
-21261,21740,2022,20,98,59.00776,-165.93107,8276.096637190205
-21163,21720,2022,31,98,56.65744,-165.83559,1305.0822185484158
-21163,21740,2022,31,98,56.65744,-165.83559,5633.604910067328
-21385,21720,2022,42,98,57.1763,-169.88223,119.10300667203133
-21385,21740,2022,42,98,57.1763,-169.88223,635.2160355841671
-21354,21720,2022,42,98,57.343565,-169.003565,5165.709883401529
-21354,21740,2022,42,98,57.343565,-169.003565,81874.4017698478
-21295,21720,2022,31,98,56.65858,-167.072265,264.77931967601603
-21295,21740,2022,31,98,56.65858,-167.072265,12444.628024772754
-21275,21720,2022,20,98,59.33261,-167.28213,290.3786345297633
-21275,21740,2022,20,98,59.33261,-167.28213,1876.2927154230858
-21241,21720,2022,10,98,58.333715,-165.27834,834.6528797909075
-21241,21740,2022,10,98,58.333715,-165.27834,1947.5233861787842
-21392,21720,2022,20,98,60.33484,-167.298695,425.7539410445745
-21392,21740,2022,20,98,60.33484,-167.298695,3044.140678468708
-21361,21720,2022,31,98,57.656605,-167.76929,282.0567806087414
-21361,21740,2022,31,98,57.656605,-167.76929,4009.2356672242527
-21336,21720,2022,32,98,56.830455,-168.622955,312.57532260853077
-21336,21740,2022,32,98,56.830455,-168.622955,7667.288795750432
-21323,21720,2022,50,98,55.65266,-166.98466,18.189346917865187
-21323,21740,2022,50,98,55.65266,-166.98466,36.378693835730374
-21282,21720,2022,31,98,58.005415,-166.521315,1764.0452689693338
-21282,21740,2022,31,98,58.005415,-166.521315,4201.9954721516715
-21260,21720,2022,10,98,58.66117,-165.935305,3626.754869345089
-21260,21740,2022,10,98,58.66117,-165.935305,5641.618685647916
-21228,21720,2022,50,98,55.00477,-166.36654,36.317476191079756
-21228,21740,2022,50,98,55.00477,-166.36654,0
-21426,21720,2022,41,98,59.99912,-170.627465,928.5862060868977
-21426,21740,2022,41,98,59.99912,-170.627465,13682.433485606942
-21406,21720,2022,20,98,60.316825,-169.32184,93.42050936673263
-21406,21740,2022,20,98,60.316825,-169.32184,1121.0461124007916
-21399,21720,2022,42,98,57.486365,-169.93116,398.0622092814852
-21399,21740,2022,42,98,57.486365,-169.93116,100729.64205867982
-21384,21720,2022,42,98,57.345365,-169.58782,454.13247547983946
-21384,21740,2022,42,98,57.345365,-169.58782,62174.86437023984
-21348,21720,2022,50,98,56.651905,-168.272855,385.09710608627074
-21348,21740,2022,50,98,56.651905,-168.272855,3273.325401733301
-21294,21720,2022,31,98,57.32516,-167.736885,571.0896006133829
-21294,21740,2022,31,98,57.32516,-167.736885,14827.93355878319
-21274,21720,2022,20,98,59.654955,-167.27489,113.54937965021614
-21274,21740,2022,20,98,59.654955,-167.27489,1498.851811382853
-21240,21720,2022,10,98,57.993695,-165.24861,1385.3078680499798
-21240,21740,2022,10,98,57.993695,-165.24861,2077.9618020749695
-21197,21720,2022,50,98,55.349195,-166.38746,0
-21197,21740,2022,50,98,55.349195,-166.38746,75.29086649886591
-21391,21720,2022,20,98,60.333335,-167.98295,82.44374471690179
-21391,21740,2022,20,98,60.333335,-167.98295,1504.5983410834576
-21360,21720,2022,42,98,57.655355,-168.405065,423.48572796631987
-21360,21740,2022,42,98,57.655355,-168.405065,20589.472773981553
-21306,21720,2022,50,98,56.00042,-167.607915,18.47203944652302
-21306,21740,2022,50,98,56.00042,-167.607915,147.77631557218416
-21281,21720,2022,10,98,58.351085,-166.553195,1047.4138254878446
-21281,21740,2022,10,98,58.351085,-166.553195,3806.9464041769734
-21259,21720,2022,10,98,58.33331,-165.912855,818.4748380480607
-21259,21740,2022,10,98,58.33331,-165.912855,2670.8126294199874
-21448,21720,2022,41,98,59.0026,-169.83127,2119.0895640469694
-21448,21740,2022,41,98,59.0026,-169.83127,25328.165741704255
-21425,21720,2022,41,98,60.32681,-170.665625,638.2177716168488
-21425,21740,2022,41,98,60.32681,-170.665625,16218.239843439926
-21405,21720,2022,20,98,60.000715,-169.31258,287.8485357453396
-21405,21740,2022,20,98,60.000715,-169.31258,3906.51584225818
-21398,21720,2022,20,98,59.67348,-167.963755,372.31663734125624
-21398,21740,2022,20,98,59.67348,-167.963755,569.4254453454507
-21383,21720,2022,20,98,59.3224,-167.915375,114.28559934705437
-21383,21740,2022,20,98,59.3224,-167.915375,319.99967817175224
-21347,21720,2022,50,98,56.29835,-168.236245,2208.1700061420147
-21347,21740,2022,50,98,56.29835,-168.236245,330.1936457782452
-21329,21720,2022,32,98,57.022715,-168.93229,894.685147283069
-21329,21740,2022,32,98,57.022715,-168.93229,28304.584659500728
-21293,21720,2022,31,98,57.672725,-167.153905,978.6854021093861
-21293,21740,2022,31,98,57.672725,-167.153905,5467.872790045918
-21266,21720,2022,20,98,59.666025,-166.592845,245.80726547282993
-21266,21740,2022,20,98,59.666025,-166.592845,594.0342248926723
-21390,21720,2022,20,98,58.65256,-167.870865,1004.8956506307428
-21390,21740,2022,20,98,58.65256,-167.870865,1266.168519794736
-21359,21720,2022,42,98,57.48975,-168.7529,479.87028146551427
-21359,21740,2022,42,98,57.48975,-168.7529,55345.03912902264
-21305,21720,2022,50,98,56.33172,-167.654085,108.723687916192
-21305,21740,2022,50,98,56.33172,-167.654085,181.20614652698669
-21280,21720,2022,20,98,58.68657,-166.56976,419.38901642239097
-21280,21740,2022,20,98,58.68657,-166.56976,2141.091294366943
-21246,21720,2022,10,98,57.998365,-165.88958,1387.731260077064
-21246,21740,2022,10,98,57.998365,-165.88958,18382.101768097724
-21239,21720,2022,31,98,57.649815,-165.251335,749.7528955035089
-21239,21740,2022,31,98,57.649815,-165.251335,6897.726638632282
-21196,21720,2022,50,98,55.694595,-166.378475,123.5386982413225
-21196,21740,2022,50,98,55.694595,-166.378475,70.59354185218429
